dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,3.0,2,586.795550241555,0,-3.114731066684193e-10
k5_jellybean,5.0,86,0.0,1,0.9999999995654023
k5_jellybean,5.0,59,2.5571023475835934,1,1.0000000004212857
k5_jellybean,5.0,38,2.7438170584918455,1,0.9999999994863622
k5_jellybean,5.0,145,2.748333589311929,1,0.9999999995279697
k5_jellybean,5.0,134,2.7560088834579415,1,1.000000000282266
k5_jellybean,5.0,181,2.7645397527103386,1,1.0000000007102319
k5_jellybean,5.0,112,2.8104338153454664,1,1.0000000007062846
k5_jellybean,5.0,475,4.396450954709366,1,1.0000000003572878
k5_jellybean,5.0,502,4.396450954709366,1,1.0000000002945932
k5_jellybean,5.0,489,4.396450954709366,1,1.0000000002978782
k5_jellybean,5.0,466,4.396450954709366,1,1.0000000000637852
k5_jellybean,5.0,411,4.396450954709366,1,1.000000000289741
k5_jellybean,5.0,447,4.396450954709366,1,1.0000000008163286
k5_jellybean,5.0,465,4.396450954709366,1,1.0000000001431324
k5_jellybean,5.0,459,4.396450954709366,1,1.0000000003330267
k5_jellybean,5.0,565,4.396450954709366,1,0.9999999998581056
k5_jellybean,5.0,575,4.396450954709366,1,1.0000000002004648
k5_jellybean,5.0,586,4.396450954709366,1,1.0000000005477971
k5_jellybean,5.0,605,4.396450954709366,1,1.0000000007417458
k5_jellybean,5.0,516,4.396450954709366,1,1.000000000149799
k5_jellybean,5.0,524,4.396450954709366,1,1.000000000186564
k5_jellybean,5.0,533,4.396450954709366,1,1.0000000017374755
k5_jellybean,5.0,547,4.396450954709366,1,1.00000000058518
k5_jellybean,5.0,347,4.396450954709366,1,1.0000000008012493
k5_jellybean,5.0,331,4.396450954709366,1,1.0000000006716128
k5_jellybean,5.0,315,4.396450954709366,1,1.000000000570812
k5_jellybean,5.0,373,4.396450954709366,1,1.0000000002497627
k5_jellybean,5.0,365,4.396450954709366,1,1.0000000007434848
k5_jellybean,5.0,594,4.396695610799002,1,1.0000000008947996
