radius,slot,step_input,he_output,dist_km
1.0,14,1.2779503615185234e-06,1.000000000281498,0.0
1.0,15,-4.234201440606204e-06,2.6794679391556824e-11,2.0768426414267775
1.0,16,-4.234201440606204e-06,3.4916376695595224e-10,2.0768426414267775
1.0,17,1.2779503615185234e-06,1.000000000160434,0.0
1.0,18,1.2779503615185234e-06,0.9999999998552239,0.0
1.0,19,1.2779503615185234e-06,1.0000000002082856,0.0
1.0,20,1.2779503615185234e-06,0.9999999998727724,0.0
1.0,21,-4.234201440606204e-06,7.442359659300044e-10,2.0768426414267775
1.0,22,-4.234201440606204e-06,-5.052945349674408e-10,2.0768426414267775
1.0,23,-4.234201440606204e-06,2.9605673654158615e-10,2.0768426414267775
1.0,24,-4.234201440606204e-06,-8.224977446030661e-11,2.0768426414267775
1.0,25,1.2779503615185234e-06,0.9999999998263673,0.0
1.0,26,1.2779503615185234e-06,1.000000000237085,0.0
1.0,27,1.2779503615185234e-06,1.0000000001033604,0.0
1.0,28,1.2779503615185234e-06,0.9999999995523497,0.0
1.0,29,-4.234201440606204e-06,1.0170092545891407e-10,2.0768426414267775
1.0,30,-4.234201440606204e-06,3.3975000590658055e-10,2.0768426414267775
1.0,31,-4.234201440606204e-06,-3.688785943367634e-10,2.0768426414267775
1.0,32,-4.234201440606204e-06,6.184377826856592e-10,2.0768426414267775
1.0,33,1.2779503615185234e-06,1.0000000000004654,0.0
1.0,34,1.2779503615185234e-06,0.9999999998700646,0.0
1.0,35,1.2779503615185234e-06,1.000000000129492,0.0
1.0,36,1.2779503615185234e-06,1.0000000000899887,0.0
1.0,37,1.2779503615185234e-06,0.9999999999519517,0.0
1.0,38,1.2779503615185234e-06,1.0000000008126584,0.0
1.0,39,1.2779503615185234e-06,0.999999999930305,0.0
1.0,40,1.2779503615185234e-06,1.0000000006089664,0.0
1.0,41,-4.234201440606204e-06,1.1894330974895142e-10,2.0768426414267775
1.0,42,-4.234201440606204e-06,6.435334895894638e-10,2.0768426414267775
1.0,43,-4.234201440606204e-06,1.023200955511659e-09,2.0768426414267775
1.0,44,-4.234201440606204e-06,8.139419889594177e-11,2.0768426414267775
1.0,45,1.2779503615185234e-06,1.0000000008563763,0.0
1.0,46,1.2779503615185234e-06,1.0000000016120776,0.0
1.0,47,1.2779503615185234e-06,0.9999999998721583,0.0
1.0,48,1.2779503615185234e-06,1.0000000002170297,0.0
1.0,49,-4.234201440606204e-06,4.0312565846056956e-10,2.0768426414267775
1.0,50,-4.234201440606204e-06,1.763402112664782e-09,2.0768426414267775
1.0,51,-4.234201440606204e-06,3.665204751177755e-10,2.0768426414267775
1.0,52,-4.234201440606204e-06,3.784328958555378e-10,2.0768426414267775
1.0,53,1.2779503615185234e-06,1.0000000004913303,0.0
1.0,54,1.2779503615185234e-06,0.9999999992382846,0.0
1.0,55,-4.234201440606204e-06,4.730174030243006e-10,2.0768426414267775
1.0,56,-4.234201440606204e-06,2.918778552185586e-10,2.0768426414267775
1.0,57,-4.234201440606204e-06,-1.5996060032108517e-10,2.0768426414267775
1.0,58,-4.234201440606204e-06,3.7964640481318637e-10,2.0768426414267775
1.0,59,-4.234201440606204e-06,-3.206603484383608e-10,2.0768426414267775
1.0,60,-4.234201440606204e-06,3.4717523300642483e-10,2.0768426414267775
1.0,61,-4.234201440606204e-06,-4.446016887982296e-10,2.0768426414267775
1.0,62,-4.234201440606204e-06,4.648671074244997e-10,2.0768426414267775
1.0,63,1.2779503615185234e-06,0.9999999999408566,0.0
1.0,64,1.2779503615185234e-06,1.000000000171837,0.0
1.0,65,1.2779503615185234e-06,1.000000000168885,0.0
1.0,66,1.2779503615185234e-06,0.9999999999195823,0.0
1.0,67,-4.234201440606204e-06,-2.342799131363605e-11,2.0768426414267775
1.0,68,-4.234201440606204e-06,7.279077340882623e-10,2.0768426414267775
1.0,0,-0.3426325167167024,-4.735431491376119e-10,517.7953016812207
2.0,5,-4.0035035605063344e-07,4.146230581092425e-10,2.0768426414267775
2.0,6,-4.0035035605063344e-07,7.249051359181635e-10,2.0768426414267775
2.0,7,-4.0035035605063344e-07,-6.287570464280634e-11,2.0768426414267775
2.0,8,-4.0035035605063344e-07,4.6134029929589815e-10,2.0768426414267775
2.0,9,-4.0035035605063344e-07,6.938442598247718e-10,2.0768426414267775
2.0,10,-4.0035035605063344e-07,3.741446754337063e-11,2.0768426414267775
2.0,11,-4.0035035605063344e-07,6.315331888087805e-10,2.0768426414267775
2.0,12,-4.0035035605063344e-07,1.208165825239156e-10,2.0768426414267775
2.0,13,5.111801446074094e-06,0.9999999992305555,0.0
2.0,14,5.111801446074094e-06,0.9999999993799156,0.0
2.0,15,-4.0035035605063344e-07,2.942583342373134e-10,2.0768426414267775
2.0,16,-4.0035035605063344e-07,2.9444486202234773e-10,2.0768426414267775
2.0,17,5.111801446074094e-06,0.9999999994364479,0.0
2.0,18,5.111801446074094e-06,0.9999999998270122,0.0
2.0,19,5.111801446074094e-06,0.9999999998775668,0.0
2.0,20,5.111801446074094e-06,0.9999999998246487,0.0
2.0,21,-4.0035035605063344e-07,1.431610510283866e-09,2.0768426414267775
2.0,22,-4.0035035605063344e-07,-1.1786862825439023e-10,2.0768426414267775
2.0,23,-4.0035035605063344e-07,-7.044210866970871e-11,2.0768426414267775
2.0,24,-4.0035035605063344e-07,-2.4367591556711268e-11,2.0768426414267775
2.0,25,5.111801446074094e-06,0.9999999998680098,0.0
2.0,26,5.111801446074094e-06,0.9999999992457145,0.0
2.0,27,5.111801446074094e-06,0.999999999650826,0.0
2.0,28,5.111801446074094e-06,0.9999999994329895,0.0
2.0,29,-4.0035035605063344e-07,1.0631742153321966e-09,2.0768426414267775
2.0,30,-4.0035035605063344e-07,8.451879196513801e-10,2.0768426414267775
2.0,31,-4.0035035605063344e-07,3.585131080896531e-10,2.0768426414267775
2.0,32,-4.0035035605063344e-07,5.390949977223523e-10,2.0768426414267775
2.0,33,5.111801446074094e-06,1.000000000216234,0.0
2.0,34,5.111801446074094e-06,0.9999999998555065,0.0
2.0,35,5.111801446074094e-06,1.000000000045199,0.0
2.0,36,5.111801446074094e-06,1.0000000002170322,0.0
2.0,37,5.111801446074094e-06,0.9999999997390041,0.0
2.0,38,5.111801446074094e-06,0.9999999997205504,0.0
2.0,39,5.111801446074094e-06,0.9999999993506927,0.0
2.0,40,5.111801446074094e-06,0.9999999996181083,0.0
2.0,41,-4.0035035605063344e-07,2.1253146238995987e-10,2.0768426414267775
2.0,42,-4.0035035605063344e-07,8.909898311807227e-10,2.0768426414267775
2.0,43,-4.0035035605063344e-07,2.1344531309641995e-10,2.0768426414267775
2.0,44,-4.0035035605063344e-07,7.34413306906025e-11,2.0768426414267775
2.0,45,5.111801446074094e-06,0.9999999998620213,0.0
2.0,46,5.111801446074094e-06,0.9999999998247346,0.0
2.0,47,5.111801446074094e-06,0.9999999995048062,0.0
2.0,48,5.111801446074094e-06,0.9999999991625457,0.0
2.0,49,-4.0035035605063344e-07,3.815684323204378e-10,2.0768426414267775
2.0,50,-4.0035035605063344e-07,7.644077911739183e-11,2.0768426414267775
2.0,51,-4.0035035605063344e-07,4.2186553907140327e-10,2.0768426414267775
2.0,52,-4.0035035605063344e-07,5.848079481222667e-10,2.0768426414267775
2.0,53,5.111801446074094e-06,0.999999999221209,0.0
2.0,54,5.111801446074094e-06,0.9999999989390164,0.0
2.0,55,-4.0035035605063344e-07,2.7406554803377503e-10,2.0768426414267775
2.0,56,-4.0035035605063344e-07,2.0814661105816867e-10,2.0768426414267775
2.0,57,-4.0035035605063344e-07,-1.1085616868911075e-09,2.0768426414267775
2.0,58,-4.0035035605063344e-07,-5.34668628253428e-10,2.0768426414267775
2.0,59,-4.0035035605063344e-07,1.0231381938743027e-10,2.0768426414267775
2.0,60,-4.0035035605063344e-07,3.246323210248647e-10,2.0768426414267775
2.0,61,-4.0035035605063344e-07,-9.945169132663523e-10,2.0768426414267775
2.0,62,-4.0035035605063344e-07,2.2189828439241076e-10,2.0768426414267775
2.0,63,5.111801446074094e-06,0.9999999996500328,0.0
2.0,64,5.111801446074094e-06,0.9999999998110027,0.0
2.0,65,5.111801446074094e-06,0.9999999998243446,0.0
2.0,66,5.111801446074094e-06,0.999999999470174,0.0
