dataset,radius,slot,step_input,he_output,dist_km
k5_kitkat,0.2,4144,-0.00019612250877621437,-1.6287659015459103e-10,12.38977210253078
k5_kitkat,0.2,4146,-9.468785451449805e-06,-4.241924529593463e-10,2.7293503042522875
k5_kitkat,0.2,4147,-9.468785451449805e-06,-7.169140302359228e-10,2.7293503042522875
k5_kitkat,0.2,4151,-5.663566723136388e-07,3.033525417871482e-10,0.6951084798909942
k5_kitkat,0.2,4152,-5.663566723136388e-07,-1.9466705730608362e-10,0.6951084798909942
k5_kitkat,0.2,4153,-5.663566723136388e-07,8.070443225208615e-10,0.6951084798909942
k5_kitkat,0.2,4154,-5.663566723136388e-07,8.175157718544532e-10,0.6951084798909942
k5_kitkat,0.2,4155,-5.663566723136388e-07,4.1756675039845144e-10,0.6951084798909942
k5_kitkat,0.2,4156,-5.663566723136388e-07,1.7163843141094712e-10,0.6951084798909942
k5_kitkat,0.2,4157,-5.663566723136388e-07,5.330351594019238e-10,0.6951084798909942
k5_kitkat,0.2,4158,-5.663566723136388e-07,5.891765331140685e-10,0.6951084798909942
k5_kitkat,0.2,4162,-7.687971007122843e-07,2.984445633442729e-10,0.8009906632840168
k5_kitkat,0.2,4163,-7.687971007122843e-07,5.392426570738683e-10,0.8009906632840168
k5_kitkat,0.2,4165,-1.2633471868262407e-06,-1.3008696398853243e-11,1.0141858665448706
k5_kitkat,0.2,4166,-1.2633471868262407e-06,-4.856181211199016e-10,1.0141858665448706
k5_kitkat,0.2,4275,-0.00038702676495724545,-1.5504960659945502e-09,17.403723945210128
k5_kitkat,0.2,4276,-0.00038702676495724545,-6.431953341313545e-10,17.403723945210128
k5_kitkat,0.2,4575,-0.0010707995504671197,2.4475731758128475e-10,28.947260104556022
k5_kitkat,0.2,4578,-0.0010699329096515277,-6.910555384745558e-10,28.93554420634068
k5_kitkat,0.2,4585,-0.0010499521649592598,9.215252696425843e-10,28.664101690511885
k5_kitkat,0.2,4622,-0.0009553818061686335,3.679116061087938e-10,27.342807749899467
k5_kitkat,0.2,4710,-0.001007740663045486,7.976032208247541e-10,28.08202447419198
k5_kitkat,0.2,4711,-0.001007740663045486,-1.9833710055559568e-10,28.08202447419198
k5_kitkat,0.2,4713,-0.001007740663045486,-6.664757033134447e-10,28.08202447419198
k5_kitkat,0.2,4714,-0.001007740663045486,-5.557871775606467e-11,28.08202447419198
k5_kitkat,0.2,4781,-0.00099872560236816,1.197137710722836e-10,27.956140407532196
k5_kitkat,0.2,4788,-0.0009967332310559438,-4.763478008997881e-11,27.928242872473245
k5_kitkat,0.2,4795,-0.0009853293054750284,-2.382098002021177e-10,27.76802376639891
k5_kitkat,0.2,4800,-0.0009831601903347582,1.9847753129323876e-10,27.737444092285553
k5_kitkat,0.2,4853,-0.0006843911562741613,-3.8076128359707487e-10,23.14256116729314
k5_kitkat,0.2,4862,-0.0006781963909751481,-4.666496784355014e-10,23.03759351388699
k5_kitkat,0.2,5031,-6.481268632574795e-07,5.820953629974783e-10,0.7397034669846151
k5_kitkat,0.2,5056,5.5018327718300845e-09,0.7955971208222336,0.1889306733036772
k5_kitkat,0.2,5103,5.111801446074093e-08,1.0000000001244946,0.0
k5_kitkat,0.2,5104,5.111801446074093e-08,1.0000000011527335,0.0
k5_kitkat,0.2,5140,-5.662233165384791e-07,2.4123207790480327e-10,0.6950334146797383
