radius,slot,step_input,he_output,dist_km
1.0,80,-0.0002528122797514465,-8.011645802134931e-10,14.100580448212929
1.0,82,-0.00025193198540564786,7.362535514633411e-11,14.076133560192018
1.0,84,-2.3714380879906475e-05,-6.44055620040328e-10,4.422281575720752
1.0,86,1.2779503615185234e-06,0.9999999998911135,0.0
1.0,88,-2.516947232692271e-05,-9.093127731855926e-10,4.549196386937969
1.0,91,-6.123027657691104e-05,-7.548288275555356e-10,6.993774053260166
1.0,94,-6.111070370290975e-05,9.65637132094672e-11,6.987081606411762
1.0,97,-8.336386860998549e-06,3.350398428881844e-10,2.74285394831339
1.0,100,-5.33853564384214e-06,2.545652284986126e-10,2.275394513358442
1.0,102,-7.537488894723638e-06,3.04410872921851e-10,2.6264248935216594
1.0,104,-7.537488894723638e-06,-2.7719148781768e-10,2.6264248935216594
1.0,107,-7.683232407082315e-06,-1.2602242514538933e-09,2.648046913841133
1.0,110,-8.283813692960093e-06,-2.0865601493908757e-09,2.7353444243328706
1.0,112,-8.739709909967492e-06,-1.5814207401521064e-10,2.799794506775949
1.0,114,-0.00243602542729299,-4.209750576325988e-10,43.6714691838907
1.0,116,-0.0022179397901518996,-4.0696497061821977e-10,41.67186765612977
1.0,118,-2.5207469374701542e-05,4.912174862825081e-10,4.552463132311251
1.0,121,-8.293108296260197e-06,3.241035486620028e-10,2.7366735601374064
1.0,123,-2.811094140548623e-05,-5.873421256309671e-10,4.795507915156257
1.0,125,-0.0011848926152747481,-1.5722231247693832e-11,30.46608005289624
1.0,128,-0.0005201242204683442,7.356290710017878e-10,20.198979336868078
1.0,130,-0.00011962923014221026,5.737961912500326e-10,9.726779130177333
1.0,132,-8.290665446087189e-06,4.1111556967105626e-11,2.736324293125803
1.0,134,-8.356312887034482e-06,-1.0812464562688514e-10,2.7456948040629627
1.0,135,-2.4999231240190166e-05,-4.708905142066733e-10,4.5345312442123005
1.0,137,-2.4999231240190166e-05,2.270538016985566e-11,4.5345312442123005
1.0,140,-2.4934386770260613e-05,-3.601540606193642e-10,4.528932833688872
1.0,142,-8.302773448806996e-06,1.995238166127652e-10,2.738055000485007
1.0,145,-8.302773448806996e-06,2.2828835524271476e-10,2.738055000485007
1.0,147,-8.466076328960315e-06,2.9357131523394717e-10,2.761291397220719
1.0,149,-0.0003736888713387518,1.182566718838616e-10,17.129292609582922
1.0,151,-0.0002394012628670521,-1.9072201586093105e-10,13.723418231065708
1.0,152,-8.422592372394147e-06,-2.1896138545169723e-11,2.7551232011689013
1.0,154,-8.422592372394147e-06,-5.36559965791478e-10,2.7551232011689013
1.0,156,-8.422592372394147e-06,-3.4051350197013554e-11,2.7551232011689013
1.0,158,1.2776194362642373e-06,0.9999999999280305,0.016091923638702973
1.0,160,-8.422592372394147e-06,3.37804583984063e-11,2.7551232011689013
1.0,162,1.2776194362642373e-06,0.9999999998757333,0.016091923638702973
1.0,164,-0.0024293797238045343,1.210333504700983e-09,43.61188986640833
1.0,166,-0.002430222806948098,-5.1107402010557724e-11,43.61945268815586
1.0,169,-0.002430222806948098,-5.331624819434697e-10,43.61945268815586
1.0,171,-0.0024236283303222463,1.4401722789830683e-09,43.560262338839074
1.0,173,-0.002430222806948098,-3.519028444046383e-10,43.61945268815586
1.0,175,-0.0024236283303222463,-2.1615715842205733e-10,43.560262338839074
1.0,177,-0.002430222806948098,-2.2172708403656435e-10,43.61945268815586
1.0,179,-0.0024236283303222463,-3.155533098674275e-10,43.560262338839074
1.0,181,-8.415739553561621e-06,5.056778314283345e-10,2.754149869248217
1.0,184,-8.415739553561621e-06,3.2463490355138876e-11,2.754149869248217
1.0,186,-8.415739553561621e-06,1.1350616637711141e-10,2.754149869248217
1.0,189,-8.248344447036977e-06,-9.220714104720674e-10,2.7302663474754754
1.0,191,-8.238300535854048e-06,2.229847669416019e-10,2.728826659474686
1.0,192,-8.345663035849976e-06,-6.36150609416971e-10,2.7441768194648244
1.0,194,-8.353355223352416e-06,9.838014473496419e-10,2.745273315415976
1.0,195,-2.9710019950939408e-05,8.851241166693248e-10,4.924244097698194
1.0,197,-2.9723893009037604e-05,-7.384305373063649e-10,4.925346246040596
1.0,199,-8.394258509539632e-06,-4.418641891875309e-11,2.7510966033112645
1.0,201,-8.393458044290642e-06,-2.3090183055586675e-10,2.750982761539387
1.0,203,-8.394258509539632e-06,-3.98159106509489e-10,2.7510966033112645
1.0,205,-8.393458044290642e-06,-5.178595968792326e-10,2.750982761539387
1.0,207,8.758335860963091e-07,1.0000000011472558,0.5609434781842924
1.0,209,1.2454334131036046e-06,1.0000000013184265,0.1595136667991456
1.0,211,-0.0024330503434405156,2.714679005601182e-10,43.644807350021274
1.0,213,-0.002433056451059456,1.0783740526484243e-10,43.644862101404954
1.0,215,-8.282650923497858e-06,-3.275700970361225e-10,2.735178101902854
1.0,218,-8.3096444470401e-06,-3.060229404899703e-11,2.7390366486149396
1.0,221,-2.5239030998943674e-05,-1.0179441813619851e-10,4.555174819577347
1.0,223,-2.5237951294426922e-05,-2.344431118462679e-10,4.5550820810256605
1.0,225,-8.297988423497276e-06,3.011899507575797e-10,2.737371163907096
1.0,227,-0.0003932849933655674,8.561222867951561e-10,17.57118919440943
1.0,229,-0.0024298467733715056,4.5037074343454185e-10,43.61607966576149
1.0,232,-0.0024298467733715056,9.227740020946127e-11,43.61607966576149
1.0,234,-0.0023628810683751613,9.271762867357588e-11,43.01117924354588
1.0,236,-0.0024298467733715056,1.5086470067615215e-10,43.61607966576149
1.0,238,-0.0023628810683751613,-5.40582770858946e-10,43.01117924354588
1.0,240,-0.0024298467733715056,1.1405184016465131e-10,43.61607966576149
1.0,242,-0.0023628810683751613,-3.737399658651743e-10,43.01117924354588
1.0,244,-0.0024298467733715056,7.630999758221975e-10,43.61607966576149
1.0,246,-0.0023628810683751613,5.019708821116743e-10,43.01117924354588
1.0,248,-0.0024298467733715056,5.012597191484262e-10,43.61607966576149
1.0,250,-0.0023628810683751613,-7.090477880742657e-10,43.01117924354588
1.0,252,-0.0024298467733715056,4.527235334582404e-10,43.61607966576149
1.0,254,-0.0023628810683751613,8.925134804655442e-10,43.01117924354588
1.0,256,-0.0024298467733715056,4.687286146132609e-10,43.61607966576149
1.0,258,-0.0023628810683751613,-8.556903025878009e-10,43.01117924354588
1.0,260,-0.0024298467733715056,3.693024563446854e-10,43.61607966576149
1.0,262,-0.0023628810683751613,-3.849039397939057e-10,43.01117924354588
1.0,264,-0.0024298467733715056,4.215176279218395e-10,43.61607966576149
1.0,266,-0.0023628810683751613,1.1554453919514614e-10,43.01117924354588
1.0,268,-0.0024298467733715056,2.9555999516280893e-10,43.61607966576149
1.0,270,-0.0023628810683751613,6.636656829173418e-10,43.01117924354588
1.0,272,-0.0024298467733715056,7.510345986802896e-10,43.61607966576149
1.0,274,-0.0023628810683751613,-6.825235806045645e-10,43.01117924354588
1.0,276,-0.0024298467733715056,2.822102376314213e-10,43.61607966576149
1.0,278,-0.0023628810683751613,-4.2842007245970293e-10,43.01117924354588
1.0,280,-0.0024298467733715056,6.122981602138852e-10,43.61607966576149
1.0,282,-0.0023628810683751613,-2.0745837775240091e-10,43.01117924354588
1.0,284,-0.0024298467733715056,3.763827540586557e-10,43.61607966576149
1.0,286,-0.0023628810683751613,-1.1838084995986882e-09,43.01117924354588
1.0,288,-0.0024298467733715056,6.77218398285365e-10,43.61607966576149
1.0,290,-0.0023628810683751613,3.6887652812843605e-11,43.01117924354588
1.0,292,-0.0024298467733715056,-5.760330029473266e-10,43.61607966576149
1.0,294,-0.0023628810683751613,-9.77171043390026e-10,43.01117924354588
1.0,296,-0.0024298467733715056,5.912487599688391e-10,43.61607966576149
1.0,298,-0.0023628810683751613,-8.593139466731028e-13,43.01117924354588
1.0,300,-0.0024298467733715056,1.1784454905534026e-10,43.61607966576149
1.0,302,-0.0023628810683751613,-2.331619195458959e-10,43.01117924354588
1.0,304,-0.0024298467733715056,8.899799763793581e-10,43.61607966576149
1.0,306,-0.0023628810683751613,-4.480261298246977e-10,43.01117924354588
1.0,308,-0.0024298467733715056,2.3013033220159575e-10,43.61607966576149
1.0,310,-0.0023628810683751613,4.1339237848614575e-10,43.01117924354588
1.0,312,-0.0024298467733715056,2.490283698391083e-10,43.61607966576149
1.0,314,-0.0023628810683751613,-2.449152394279611e-10,43.01117924354588
1.0,315,-2.3245482223986123e-05,-3.4796796034939416e-10,4.380600384305171
1.0,317,-2.3245482223986123e-05,-5.374429488693146e-10,4.380600384305171
1.0,319,-2.3245482223986123e-05,-2.857409353770034e-10,4.380600384305171
1.0,321,-2.3245482223986123e-05,-4.31059535065958e-10,4.380600384305171
1.0,323,-2.3245482223986123e-05,-8.443487842200741e-11,4.380600384305171
1.0,325,-2.3245482223986123e-05,1.7488308416083154e-10,4.380600384305171
1.0,327,-2.3245482223986123e-05,-1.7190390784228605e-10,4.380600384305171
1.0,329,-2.3245482223986123e-05,-3.1537498214580905e-10,4.380600384305171
1.0,331,-2.3245482223986123e-05,-2.5831587653381446e-10,4.380600384305171
1.0,333,-2.3245482223986123e-05,-7.5214459310269e-11,4.380600384305171
1.0,335,-2.3245482223986123e-05,-4.05451261116525e-10,4.380600384305171
1.0,337,-2.3245482223986123e-05,-3.7604315810478574e-10,4.380600384305171
1.0,339,-2.3245482223986123e-05,-2.6988358504094156e-10,4.380600384305171
1.0,341,-2.3245482223986123e-05,-2.0784374718628723e-10,4.380600384305171
1.0,343,-2.3245482223986123e-05,-1.0019326948148585e-11,4.380600384305171
1.0,345,-2.3245482223986123e-05,-9.536227929195184e-11,4.380600384305171
1.0,347,-2.3245482223986123e-05,-6.178811477663779e-10,4.380600384305171
1.0,349,-2.3245482223986123e-05,-6.687984445797335e-10,4.380600384305171
1.0,351,-2.3245482223986123e-05,-4.955808468444302e-10,4.380600384305171
1.0,353,-2.3245482223986123e-05,-4.051934452660589e-10,4.380600384305171
1.0,355,-2.3245482223986123e-05,-1.1359879547769761e-10,4.380600384305171
1.0,356,-2.3245482223986123e-05,6.933163313266661e-10,4.380600384305171
1.0,357,-2.3245482223986123e-05,5.833257404244072e-11,4.380600384305171
1.0,358,-2.3245482223986123e-05,2.8752394208742805e-10,4.380600384305171
1.0,359,-2.3245482223986123e-05,-4.681173747806938e-10,4.380600384305171
1.0,360,-2.3245482223986123e-05,-5.468274297779638e-10,4.380600384305171
1.0,361,-2.3245482223986123e-05,-9.962657505546267e-10,4.380600384305171
1.0,362,-2.3245482223986123e-05,-2.19238129791458e-10,4.380600384305171
1.0,363,-2.3245482223986123e-05,-2.9383589520873945e-10,4.380600384305171
1.0,364,-2.3245482223986123e-05,-1.541419517168211e-10,4.380600384305171
1.0,365,-2.3245482223986123e-05,-1.2304766644490058e-10,4.380600384305171
1.0,366,-2.3245482223986123e-05,-1.7480945320398057e-10,4.380600384305171
1.0,367,-2.3245482223986123e-05,3.565017645214775e-11,4.380600384305171
1.0,368,-2.3245482223986123e-05,-3.259327363591681e-10,4.380600384305171
1.0,369,-2.3245482223986123e-05,-1.502172282722771e-10,4.380600384305171
1.0,370,-2.3245482223986123e-05,2.0397444856329958e-10,4.380600384305171
1.0,371,-2.3245482223986123e-05,-3.765868350835245e-10,4.380600384305171
1.0,372,-2.3245482223986123e-05,-6.647264230811055e-11,4.380600384305171
1.0,373,-2.3245482223986123e-05,-3.276187024957919e-10,4.380600384305171
1.0,374,-2.3245482223986123e-05,-1.2498757599511787e-10,4.380600384305171
1.0,376,-2.3245482223986123e-05,-2.7818614138028456e-10,4.380600384305171
1.0,378,-2.3245482223986123e-05,-9.355988718456353e-10,4.380600384305171
1.0,380,-2.3245482223986123e-05,5.593469592074494e-10,4.380600384305171
1.0,382,-2.3245482223986123e-05,-1.4482191896472406e-10,4.380600384305171
1.0,384,-2.3245482223986123e-05,-1.912959715723386e-10,4.380600384305171
1.0,386,-2.3245482223986123e-05,-9.730929960128673e-11,4.380600384305171
1.0,388,-2.3245482223986123e-05,-4.614138750241378e-10,4.380600384305171
1.0,390,-2.3245482223986123e-05,-5.216453799051925e-10,4.380600384305171
1.0,392,-2.3245482223986123e-05,-4.896580106770212e-10,4.380600384305171
1.0,394,-2.3245482223986123e-05,-1.0546129483776356e-09,4.380600384305171
1.0,396,-2.3245482223986123e-05,1.1725585490867948e-10,4.380600384305171
1.0,398,-2.3245482223986123e-05,-2.7623290232212054e-10,4.380600384305171
1.0,400,-2.3245482223986123e-05,-1.0290364540036608e-09,4.380600384305171
1.0,402,-2.3245482223986123e-05,-2.521028758283785e-10,4.380600384305171
1.0,404,-2.3245482223986123e-05,-4.362010852496036e-10,4.380600384305171
1.0,406,-2.3245482223986123e-05,-8.947006113374923e-10,4.380600384305171
1.0,408,-2.3245482223986123e-05,-1.9712616341830687e-10,4.380600384305171
1.0,411,-2.3245482223986123e-05,-3.0726217855706927e-10,4.380600384305171
1.0,414,-2.3245482223986123e-05,-7.913412436124362e-10,4.380600384305171
1.0,417,-2.3245482223986123e-05,-1.354284418876945e-09,4.380600384305171
1.0,420,-2.3245482223986123e-05,-1.2335565943102224e-09,4.380600384305171
1.0,423,-2.3245482223986123e-05,-3.6890551669754894e-10,4.380600384305171
1.0,426,-2.3245482223986123e-05,1.538447741371829e-10,4.380600384305171
1.0,429,-2.3245482223986123e-05,-2.2007267849083174e-10,4.380600384305171
1.0,432,-2.3245482223986123e-05,-2.047517362029047e-10,4.380600384305171
1.0,435,-2.3245482223986123e-05,-7.021432939542949e-10,4.380600384305171
1.0,438,-2.3245482223986123e-05,-2.573795816942424e-10,4.380600384305171
1.0,441,-2.3245482223986123e-05,-1.4499110730347688e-10,4.380600384305171
1.0,444,-2.3245482223986123e-05,-2.0397473903985553e-09,4.380600384305171
1.0,447,-2.3245482223986123e-05,-5.026833923816519e-10,4.380600384305171
1.0,450,-2.3245482223986123e-05,-3.3956132935590604e-10,4.380600384305171
1.0,453,-2.3245482223986123e-05,-6.649733924177116e-10,4.380600384305171
1.0,456,-2.3245482223986123e-05,-6.710625972822975e-10,4.380600384305171
1.0,458,-2.3245482223986123e-05,-1.051493866547317e-09,4.380600384305171
1.0,459,-2.3245482223986123e-05,-5.343317074937167e-10,4.380600384305171
1.0,460,-2.3245482223986123e-05,-1.5044328675132758e-10,4.380600384305171
1.0,461,-2.3245482223986123e-05,-8.927277995602361e-10,4.380600384305171
1.0,462,-2.3245482223986123e-05,-2.568359614854516e-10,4.380600384305171
1.0,463,-2.3245482223986123e-05,9.309039962943168e-11,4.380600384305171
1.0,464,-2.3245482223986123e-05,-1.0304487005815547e-10,4.380600384305171
1.0,465,-2.3245482223986123e-05,1.1127283557874711e-09,4.380600384305171
1.0,466,-2.3245482223986123e-05,-2.1252303050661492e-10,4.380600384305171
1.0,467,-2.3245482223986123e-05,-1.3476708467509338e-09,4.380600384305171
1.0,468,-2.3245482223986123e-05,-1.447969802872441e-10,4.380600384305171
1.0,469,-2.3245482223986123e-05,-2.800286525901218e-10,4.380600384305171
1.0,470,-2.3245482223986123e-05,-8.223694009132315e-11,4.380600384305171
1.0,471,-2.3245482223986123e-05,-2.3199333629640973e-10,4.380600384305171
1.0,472,-2.3245482223986123e-05,-1.2572795384229008e-09,4.380600384305171
1.0,473,-2.3245482223986123e-05,2.8532227398515765e-10,4.380600384305171
1.0,475,-2.3245482223986123e-05,-4.4462423746045143e-10,4.380600384305171
1.0,477,-2.3245482223986123e-05,-3.247778497070848e-10,4.380600384305171
1.0,479,-2.3245482223986123e-05,-3.2901852685171154e-10,4.380600384305171
1.0,481,-2.3245482223986123e-05,1.2124370876797587e-10,4.380600384305171
1.0,483,-2.3245482223986123e-05,-2.129612053508447e-10,4.380600384305171
1.0,485,-2.3245482223986123e-05,2.806545938662279e-10,4.380600384305171
1.0,487,-2.3245482223986123e-05,-6.028701454843844e-10,4.380600384305171
1.0,489,-2.3245482223986123e-05,-5.505002017238053e-11,4.380600384305171
1.0,491,-2.3245482223986123e-05,-2.6730869532064484e-10,4.380600384305171
1.0,493,-2.3245482223986123e-05,-2.310773662160653e-10,4.380600384305171
1.0,495,-2.3245482223986123e-05,-4.1062349451058136e-10,4.380600384305171
1.0,497,-2.3245482223986123e-05,-4.3857328447118423e-10,4.380600384305171
1.0,499,-2.3245482223986123e-05,1.094792822089731e-09,4.380600384305171
1.0,501,-2.3245482223986123e-05,-4.370435426871138e-10,4.380600384305171
1.0,502,-2.3245482223986123e-05,-2.6527897580034126e-10,4.380600384305171
1.0,503,-2.3245482223986123e-05,-1.28012723952596e-09,4.380600384305171
1.0,504,-2.3245482223986123e-05,-5.906230293009282e-10,4.380600384305171
1.0,505,-2.3245482223986123e-05,1.8209321009085335e-12,4.380600384305171
1.0,506,-2.3245482223986123e-05,-7.079094631741607e-11,4.380600384305171
1.0,507,-2.3245482223986123e-05,-1.8614584848137616e-10,4.380600384305171
1.0,508,-2.3245482223986123e-05,-7.67740710271633e-11,4.380600384305171
1.0,509,-2.3245482223986123e-05,-1.5617862709701468e-10,4.380600384305171
1.0,510,-2.3245482223986123e-05,3.1195117931174383e-10,4.380600384305171
1.0,511,-2.3245482223986123e-05,5.08158124947436e-10,4.380600384305171
1.0,512,-2.3245482223986123e-05,-1.9988406369316671e-10,4.380600384305171
1.0,513,-2.3245482223986123e-05,-6.685652703367616e-11,4.380600384305171
1.0,514,-2.3245482223986123e-05,-5.473321676623808e-10,4.380600384305171
1.0,515,-2.3245482223986123e-05,-2.9470702216288645e-10,4.380600384305171
1.0,516,-2.3245482223986123e-05,2.122301818393112e-10,4.380600384305171
1.0,517,-2.3245482223986123e-05,-7.064310740418725e-10,4.380600384305171
1.0,518,-2.3245482223986123e-05,-2.1173255285526704e-10,4.380600384305171
1.0,519,-2.3245482223986123e-05,-2.964896954293819e-10,4.380600384305171
1.0,520,-2.3245482223986123e-05,-2.860808032038148e-10,4.380600384305171
1.0,521,-2.3245482223986123e-05,-6.072588940636797e-10,4.380600384305171
1.0,522,-2.3245482223986123e-05,-7.85282658347266e-10,4.380600384305171
1.0,523,-2.3245482223986123e-05,-5.735435978170096e-10,4.380600384305171
1.0,524,-2.3245482223986123e-05,2.2890949405771492e-10,4.380600384305171
1.0,525,-2.3245482223986123e-05,-7.495233063990832e-10,4.380600384305171
1.0,526,-2.3245482223986123e-05,-1.8155458435688358e-10,4.380600384305171
1.0,527,-2.3245482223986123e-05,-6.627179370240476e-10,4.380600384305171
1.0,528,-2.3245482223986123e-05,-3.9237441935067946e-10,4.380600384305171
1.0,529,-2.3245482223986123e-05,-5.856715205568085e-10,4.380600384305171
1.0,530,-2.3245482223986123e-05,-3.899807724915456e-10,4.380600384305171
1.0,531,-2.3245482223986123e-05,2.4402820965125344e-10,4.380600384305171
1.0,532,-2.3245482223986123e-05,1.16642818522856e-10,4.380600384305171
1.0,533,-2.3245482223986123e-05,-2.1007179068949138e-10,4.380600384305171
1.0,534,-2.3245482223986123e-05,-1.3111927895503261e-10,4.380600384305171
1.0,535,-2.3245482223986123e-05,-6.259299165124549e-10,4.380600384305171
1.0,537,-2.3245482223986123e-05,-8.854202964027301e-10,4.380600384305171
1.0,539,-2.3245482223986123e-05,2.6766523379101834e-10,4.380600384305171
1.0,541,-2.3245482223986123e-05,-6.898489022305822e-10,4.380600384305171
1.0,543,-2.3245482223986123e-05,-6.825142076165839e-10,4.380600384305171
1.0,545,-2.3245482223986123e-05,1.864773025771917e-09,4.380600384305171
1.0,547,-2.3245482223986123e-05,-3.5966512100215794e-10,4.380600384305171
1.0,549,-2.3245482223986123e-05,-4.748776844339897e-10,4.380600384305171
1.0,551,-2.3245482223986123e-05,-1.0326050996460082e-09,4.380600384305171
1.0,553,-2.3245482223986123e-05,-7.605044005008632e-10,4.380600384305171
1.0,555,-2.3245482223986123e-05,3.1856024818273766e-10,4.380600384305171
1.0,557,-2.3245482223986123e-05,-3.8685218038862574e-10,4.380600384305171
1.0,559,-2.3245482223986123e-05,5.713133443102344e-10,4.380600384305171
1.0,561,-2.3245482223986123e-05,-2.8832475225612556e-10,4.380600384305171
1.0,563,-2.3245482223986123e-05,-2.600945768586545e-10,4.380600384305171
1.0,565,-2.3245482223986123e-05,-7.462026880051582e-11,4.380600384305171
1.0,567,-2.3245482223986123e-05,-9.840423958270143e-11,4.380600384305171
1.0,569,-2.3245482223986123e-05,1.2055311239888345e-11,4.380600384305171
1.0,570,-2.3245482223986123e-05,-6.58763257768022e-10,4.380600384305171
1.0,571,-2.3245482223986123e-05,-3.933161875217708e-10,4.380600384305171
1.0,572,-2.3245482223986123e-05,-1.7045594337676287e-10,4.380600384305171
1.0,573,-2.3245482223986123e-05,3.9632678389377354e-10,4.380600384305171
1.0,574,-2.3245482223986123e-05,-3.0484273219573906e-10,4.380600384305171
1.0,575,-2.3245482223986123e-05,-1.5550274719177737e-10,4.380600384305171
1.0,576,-2.3245482223986123e-05,-3.382427946047184e-10,4.380600384305171
1.0,577,-2.3245482223986123e-05,-1.5801225354571342e-10,4.380600384305171
1.0,578,-2.3245482223986123e-05,-2.9985086439500044e-10,4.380600384305171
1.0,579,-2.3245482223986123e-05,-4.0510719964934697e-10,4.380600384305171
1.0,580,-2.3245482223986123e-05,-6.458022147703993e-11,4.380600384305171
1.0,581,-2.3245482223986123e-05,-8.020347036305331e-10,4.380600384305171
1.0,582,-2.3245482223986123e-05,-4.2182521236036504e-10,4.380600384305171
1.0,584,-2.3245482223986123e-05,-6.533121303672524e-10,4.380600384305171
1.0,586,-2.3245482223986123e-05,-1.753761400103979e-10,4.380600384305171
1.0,588,-2.3245482223986123e-05,3.7088528363938e-10,4.380600384305171
1.0,590,-2.3245482223986123e-05,-1.2254069321117298e-10,4.380600384305171
1.0,592,-2.3245482223986123e-05,-4.2862144761333264e-10,4.380600384305171
1.0,594,-2.3248223151232046e-05,-1.0795666621372546e-09,4.380845182243382
1.0,595,-2.3245482223986123e-05,7.712917579657982e-11,4.380600384305171
1.0,597,-2.3248223151232046e-05,-5.612029152740552e-10,4.380845182243382
1.0,598,-2.3245482223986123e-05,-4.506494757520039e-10,4.380600384305171
1.0,600,-2.3248223151232046e-05,-4.719439983785352e-10,4.380845182243382
1.0,601,-2.3245482223986123e-05,3.353238339617728e-10,4.380600384305171
1.0,603,-2.3248223151232046e-05,1.1150098971087925e-11,4.380845182243382
1.0,604,-2.3245482223986123e-05,-1.2800604723844826e-10,4.380600384305171
1.0,605,-2.3245482223986123e-05,-6.776531055434516e-10,4.380600384305171
1.0,606,-2.3245482223986123e-05,-4.0427134693924666e-10,4.380600384305171
1.0,607,-2.3245482223986123e-05,2.845200546212203e-11,4.380600384305171
1.0,609,-2.3245482223986123e-05,7.570245509270072e-11,4.380600384305171
1.0,611,-2.3253710927784926e-05,-4.790404986749635e-10,4.3813352659248155
1.0,0,-0.43267653059791567,-7.277346603912854e-10,581.8691313510984
5.0,1,2.2366424427039e-05,0.9999999999135781,2.7382851644765065
5.0,3,2.2220083586732978e-05,1.000000000001366,2.759115399815683
5.0,5,-0.0023996977396903703,2.45255964724464e-10,43.62075991901769
5.0,7,-0.0022618854902068243,-3.750759270801731e-10,42.366640135419495
5.0,9,-0.0023989392031773284,6.583742134143599e-10,43.61395578035329
5.0,11,-0.002102952452895912,-7.93451805255197e-10,40.87256557694776
5.0,13,2.2386994983484454e-05,0.9999999993545776,2.7353444243328706
5.0,16,5.494662069519676e-06,1.000000000097574,4.549770369051294
5.0,19,2.2391386943299277e-05,0.9999999991444477,2.734716145776295
5.0,21,2.182745127117246e-05,0.9999999985565086,2.814241239990112
5.0,23,-0.00020483961677432048,5.724063621300112e-10,13.612039375818723
5.0,25,-8.868023676422514e-05,-3.69078752797382e-10,9.715582940922562
5.0,27,2.241401022763581e-05,1.0000000002465372,2.7314775506967157
5.0,29,1.1513650496211451e-05,1.0000000001170195,3.9988165588507316
5.0,31,1.1513650496211451e-05,0.9999999991228122,3.9988165588507316
5.0,34,1.194954302259563e-05,0.9999999998957994,3.9559381515574787
5.0,36,2.2391036790133958e-05,1.0000000004739338,2.7347662411756772
5.0,38,2.239950016690572e-05,0.9999999995609,2.7335551532949536
5.0,40,-0.00011037183889866662,6.286742859796889e-10,10.553023062950583
5.0,42,-0.002399182384209211,-3.6891761545418324e-10,43.616137251012674
5.0,44,-0.002395910425801825,5.19800570490522e-10,43.58677679535813
5.0,46,-0.002399182384209211,-9.320644609491986e-10,43.616137251012674
5.0,48,-0.002395910425801825,4.455473378058438e-10,43.58677679535813
5.0,50,2.365036242007393e-05,1.0000000004229403,2.5482386666733046
5.0,53,2.3655220826816668e-05,0.9999999990186992,2.547492607338856
5.0,56,2.3655220826816668e-05,1.0000000004450982,2.547492607338856
5.0,59,2.3655220826816668e-05,1.0000000005209047,2.547492607338856
5.0,62,2.2255069122882924e-05,0.9999999997654746,2.754149869248217
5.0,65,2.2311345252944137e-05,1.000000000044606,2.74614370733123
5.0,68,2.2311345252944137e-05,0.9999999997668927,2.74614370733123
5.0,71,2.0984263047230266e-05,0.9999999998314215,2.929121212430598
5.0,74,5.612010968736674e-07,0.9999999998438459,4.955891287595548
5.0,77,2.2328025989537732e-05,0.9999999996673896,2.7437661224638648
5.0,80,-0.00022214147107500195,2.069067066273409e-10,14.100580448212929
5.0,82,-0.00022126117672920331,-1.796690337957211e-10,14.076133560192018
5.0,84,6.956427796538071e-06,1.000000000162976,4.422281575720752
5.0,86,3.194875903796307e-05,0.999999999388449,0.0
5.0,88,5.5013363495218364e-06,1.0000000003388603,4.549196386937969
5.0,91,-3.055946790046649e-05,7.53065855059381e-11,6.993774053260166
5.0,94,-3.0439895026465198e-05,-3.4682158932071297e-10,6.987081606411762
5.0,97,2.2334421815445996e-05,1.0000000000479905,2.74285394831339
5.0,100,2.5332273032602407e-05,1.0000000000432037,2.275394513358442
5.0,102,2.313331978172091e-05,1.0000000000639209,2.6264248935216594
5.0,104,2.313331978172091e-05,1.0000000007130865,2.6264248935216594
5.0,107,2.298757626936223e-05,0.9999999988182287,2.648046913841133
5.0,110,2.2386994983484454e-05,1.0000000005804264,2.7353444243328706
5.0,112,2.1931098766477057e-05,0.9999999999588007,2.799794506775949
5.0,114,-0.0024053546186165457,-4.896317960339461e-11,43.6714691838907
5.0,116,-0.002187268981475455,4.255719390542852e-11,41.67186765612977
5.0,118,5.463339301743005e-06,0.9999999998697249,4.552463132311251
5.0,121,2.237770038018435e-05,1.0000000001584874,2.7366735601374064
5.0,123,2.559867270958317e-06,0.9999999996176012,4.795507915156257
5.0,125,-0.0011542218065983035,4.6411312644025656e-10,30.46608005289624
5.0,128,-0.0004894534117918996,3.522464954494669e-11,20.198979336868078
5.0,130,-8.895842146576571e-05,-4.079103873738839e-10,9.726779130177333
5.0,132,2.2380143230357356e-05,1.0000000000344327,2.736324293125803
5.0,134,2.2314495789410066e-05,0.9999999998829054,2.7456948040629627
5.0,135,5.671577436254381e-06,1.0000000003154312,4.5345312442123005
5.0,137,5.671577436254381e-06,1.000000000293571,4.5345312442123005
5.0,140,5.7364219061839335e-06,1.0000000001339113,4.528932833688872
5.0,142,2.2368035227637552e-05,1.0000000012667467,2.738055000485007
5.0,145,2.2368035227637552e-05,1.0000000005888756,2.738055000485007
5.0,147,2.220473234748423e-05,0.9999999996191385,2.761291397220719
5.0,149,-0.00034301806266230726,1.3098149232904232e-10,17.129292609582922
5.0,151,-0.00020873045419060756,-4.83980539290755e-12,13.723418231065708
5.0,152,2.22482163040504e-05,0.9999999999598339,2.7551232011689013
5.0,154,2.22482163040504e-05,0.9999999998970057,2.7551232011689013
5.0,156,2.22482163040504e-05,0.9999999999796931,2.7551232011689013
5.0,158,3.194842811270878e-05,0.9999999994131125,0.016091923638702973
5.0,160,2.22482163040504e-05,1.0000000000434484,2.7551232011689013
5.0,162,3.194842811270878e-05,0.9999999996279987,0.016091923638702973
