radius,slot,step_input,he_output,dist_km
0.5,1436,-0.03317984547219803,4.4437843743698496e-10,161.13217815199386
0.5,1437,-0.03317984547219803,-7.438590641144091e-10,161.13217815199386
0.5,1438,-0.03317984547219803,5.692029521788674e-10,161.13217815199386
0.5,1469,-0.033182608748829806,2.1320709111873205e-10,161.13888763510175
0.5,1470,-0.033182608748829806,4.151892464567765e-10,161.13888763510175
0.5,1473,-0.03318378941053991,9.235049896148115e-11,161.14175430227797
0.5,1482,-0.033232161164543327,2.5653331914638e-10,161.25915794940556
0.5,1506,-0.03339756589518689,-1.9280028345058236e-09,161.65996944687106
0.5,1507,-0.03339756589518689,-1.338374276060478e-10,161.65996944687106
0.5,1558,-0.03322976649780327,4.88300061269581e-10,161.25334783696044
0.5,1559,-0.03322976649780327,1.399462325886188e-09,161.25334783696044
0.5,1577,-0.03317994155062629,7.70224030013981e-10,161.13241144370946
0.5,1578,-0.03317994155062629,3.7023193651346787e-10,161.13241144370946
0.5,1580,-0.03317994155062629,1.0242166069119598e-09,161.13241144370946
0.5,1581,-0.03317994155062629,-2.744725671967329e-10,161.13241144370946
0.5,1748,-0.03478033122005207,-5.76303906773989e-11,164.9726151381024
0.5,1755,-0.03477349834003523,-7.066440863112478e-10,164.95640938244406
0.5,1783,-0.03477349834003523,-9.585065202990411e-10,164.95640938244406
0.5,1784,-0.03477349834003523,-9.770362733289547e-11,164.95640938244406
0.5,1828,-0.0347760264567057,3.040484239075669e-10,164.9624055815258
0.5,1829,-0.03478106279254857,2.454150285568361e-10,164.97435013717262
0.5,1830,-0.03478548949169352,-3.335112694097263e-12,164.9848481181592
0.5,1831,-0.03479168693350723,-3.490726885130124e-10,164.99954431883646
0.5,1852,-0.03429880970992644,5.307910435183986e-10,163.8266514220262
0.5,1859,-0.03425292386693727,1.5902261830937826e-09,163.71702998179788
0.5,1960,-0.033350958470405825,7.024212471891397e-10,161.54713018666894
0.5,1973,-0.033345484847954944,1.3709465135060192e-09,161.53387305925804
0.5,2038,-0.03338232280463293,3.2124861358809057e-10,161.62307371590546
0.5,2039,-0.03338232280463293,-6.897651470723903e-11,161.62307371590546
0.5,2111,-0.033295075999637,-6.944046348041494e-10,161.4117315134291
0.5,2116,-0.033295075999637,-1.7913320196194626e-10,161.4117315134291
0.5,2234,-0.03408516032807791,4.0152293140795405e-11,163.31561600939582
0.5,2235,-0.03408516032807791,1.3187969721174062e-09,163.31561600939582
0.5,2236,-0.03408516032807791,-7.046489025361171e-11,163.31561600939582
0.5,2269,-0.034091296090336246,6.11186701437872e-10,163.33031465390164
0.5,2270,-0.03409679468270742,9.757525515176043e-10,163.3434857899276
0.5,2278,-0.03410656765553506,3.9658109036081813e-10,163.366893006582
0.5,2281,-0.03415560291357176,-1.2514816927196147e-10,163.48428660718577
0.5,2284,-0.034159148823828665,9.668273965862835e-11,163.49277247908282
0.5,2336,-0.03479001432045914,-1.7623637481776434e-10,164.99557812464212
0.5,2337,-0.03479001432045914,-1.6895817063441842e-11,164.99557812464212
0.5,2339,-0.03477717349105231,1.9522043889501183e-10,164.96512605114015
0.5,2340,-0.03477717349105231,4.769492957309876e-11,164.96512605114015
0.5,2392,-0.03490115300773342,1.443803532478208e-09,165.2589094651525
0.5,2393,-0.03490115300773342,8.836915263112723e-10,165.2589094651525
0.5,2402,-0.03485220010192561,6.205701417594116e-10,165.14297248639346
0.5,2403,-0.03485220010192561,4.583678488986063e-10,165.14297248639346
0.5,2411,-0.03485220010192561,2.409522073977179e-10,165.14297248639346
0.5,2412,-0.03485220010192561,3.1361144934215077e-10,165.14297248639346
0.5,2470,-0.034782766967450314,-6.947597551506666e-11,164.97839169165937
0.5,2479,-0.03477153443099635,3.9727969988323943e-10,164.95175122326265
0.5,2486,-0.03477153443099635,-4.673181540723608e-11,164.95175122326265
0.5,2487,-0.03477153443099635,-4.349885965900888e-10,164.95175122326265
0.5,2535,-0.03477153443099635,2.9255860171917056e-11,164.95175122326265
